serie;nome;numero
Sintonia Mentale;Focolare Gigante;197/236
Sintonia Mentale;Gran Pozione;198/236
Sintonia Mentale;Mirton;199/236
Sintonia Mentale;Hapi;200/236
Sintonia Mentale;Cintura da Karate;201/236
Sintonia Mentale;Cortesia di Misty;202/236
Sintonia Mentale;Normium Z: Azione;203/236
Sintonia Mentale;Pok fanatico;204/236
Sintonia Mentale;Laboratorio Pok mon;205/236
Sintonia Mentale;Timbro Reset;206/236
Sintonia Mentale;Foresta Sonnecchiosa;207/236
Sintonia Mentale;Navigatore Stadio;208/236
Sintonia Mentale;Scambio Alleato;209/236
Sintonia Mentale;Fossile Sconosciuto;210/236
Sintonia Mentale;Tavola da Inversione;211/236
Sintonia Mentale;Energia Riciclo;212/236
Sintonia Mentale;Energia Blocco Debolezza;213/236
Sintonia Mentale;Rowlet e Exeggutor di Alola gx;214/236
Sintonia Mentale;Rowlet e Exeggutor di Alola gx;215/236
Sintonia Mentale;Heatran gx;216/236
Sintonia Mentale;Slowpoke e Psyduck gx;217/236
Sintonia Mentale;Slowpoke e Psyduck gx;218/236
Sintonia Mentale;Keldeo gx;219/236
Sintonia Mentale;Raichu e Raichu di Alola gx;220/236
Sintonia Mentale;Raichu e Raichu di Alola gx;221/236
Sintonia Mentale;Mewtwo e Mew gx;222/236
Sintonia Mentale;Latios gx;223/236
Sintonia Mentale;Aerodactyl gx;224/236
Sintonia Mentale;Mega Sableye e Tyranitar gx;225/236
Sintonia Mentale;Mega Sableye e Tyranitar gx;226/236
Sintonia Mentale;Mawile gx;227/236
Sintonia Mentale;Garchomp e Giratina gx;228/236
Sintonia Mentale;Dragonite gx;229/236
Sintonia Mentale;Naganadel gx;230/236
Sintonia Mentale;Tattica di Blu;231/236
Sintonia Mentale;Medium;232/236
Sintonia Mentale;Coach;233/236
Sintonia Mentale;Mirton;234/236
Sintonia Mentale;Cortesia di Misty;235/236
Sintonia Mentale;Pok fanatico;236/236
Sintonia Mentale;Rowlet e Exeggutor di Alola gx;237/236
Sintonia Mentale;Heatran gx;238/236
Sintonia Mentale;Slowpoke e Psyduck gx;239/236
Sintonia Mentale;Keldeo gx;240/236
Sintonia Mentale;Raichu e Raichu di Alola gx;241/236
Sintonia Mentale;Mewtwo e Mew gx;242/236
Sintonia Mentale;Latios gx;243/236
Sintonia Mentale;Aerodactyl gx;244/236
Sintonia Mentale;Mega Sableye e Tyranitar gx;245/236
Sintonia Mentale;Mawile gx;246/236
Sintonia Mentale;Garchomp e Giratina gx;247/236
Sintonia Mentale;Dragonite gx;248/236
Sintonia Mentale;Naganadel gx;249/236
Sintonia Mentale;Pregio Ball;250/236
Sintonia Mentale;Bomba Gigante;251/236
Sintonia Mentale;Cintura da Karate;252/236
Sintonia Mentale;Timbro Reset;253/236
Sintonia Mentale;Scambio Alleato;254/236
Sintonia Mentale;Tavola da Inversione;255/236
Sintonia Mentale;Bosco Smeraldo;256/236
Sintonia Mentale;Energia Riciclo;257/236
Sintonia Mentale;Energia Blocco Debolezza;258/236
Skyridge;Aerodactyl;1/144
Skyridge;Alakazam;2/144
Skyridge;Arcanine;3/144
Skyridge;Articuno;4/144
Skyridge;Beedrill;5/144
Skyridge;Crobat;6/144
Skyridge;Dewgong;7/144
Skyridge;Flareon;8/144
Skyridge;Forretress;9/144
Skyridge;Gengar;10/144
Skyridge;Gyarados;11/144
Skyridge;Houndoom;12/144
Skyridge;Jolteon;13/144
Skyridge;Kabutops;14/144
Skyridge;Ledian;15/144
Skyridge;Machamp;16/144
Skyridge;Magcargo;17/144
Skyridge;Magcargo;18/144
Skyridge;Magneton;19/144
Skyridge;Magneton;20/144
Skyridge;Moltres;21/144
Skyridge;Nidoqueen;22/144
Skyridge;Omastar;23/144
Skyridge;Piloswine;24/144
Skyridge;Politoed;25/144
Skyridge;Poliwrath;26/144
Skyridge;Raichu;27/144
Skyridge;Raikou;28/144
Skyridge;Rhydon;29/144
Skyridge;Starmie;30/144
Skyridge;Steelix;31/144
Skyridge;Umbreon;32/144
Skyridge;Vaporeon;33/144
Skyridge;Wigglytuff;34/144
Skyridge;Xatu;35/144
Skyridge;Electrode;36/144
Skyridge;Kabuto;37/144
Skyridge;Machoke;38/144
Skyridge;Misdreavus;39/144
Skyridge;Noctowl;40/144
Skyridge;Omanyte;41/144
Skyridge;Persian;42/144
Skyridge;Piloswine;43/144
Skyridge;Starmie;44/144
Skyridge;Wobbuffet;45/144
Skyridge;Abra;46/144
Skyridge;Buried Fossil;47/144
Skyridge;Cleffa;48/144
Skyridge;Delibird;49/144
Skyridge;Diglett;50/144
Skyridge;Ditto;51/144
Skyridge;Dugtrio;52/144
Skyridge;Dunsparce;53/144
Skyridge;Eevee;54/144
Skyridge;Farfetch'd;55/144
Skyridge;Forretress;56/144
Skyridge;Gastly;57/144
Skyridge;Girafarig;58/144
Skyridge;Gligar;59/144
Skyridge;Golbat;60/144
Skyridge;Granbull;61/144
Skyridge;Growlithe;62/144
Skyridge;Haunter;63/144
Skyridge;Heracross;64/144
Skyridge;Hoothoot;65/144
Skyridge;Houndour;66/144
Skyridge;Igglybuff;67/144
Skyridge;Jigglypuff;68/144
Skyridge;Kadabra;69/144
Skyridge;Kakuna;70/144
Skyridge;Lapras;71/144
Skyridge;Ledyba;72/144
Skyridge;Ledyba;73/144
Skyridge;Machop;74/144
Skyridge;Magikarp;75/144
Skyridge;Magnemite;76/144
Skyridge;Mantine;77/144
Skyridge;Meowth;78/144
Skyridge;Murkrow;79/144
Skyridge;Natu;80/144
Skyridge;Nidoran?;81/144
Skyridge;Nidoran?;82/144
Skyridge;Nidorina;83/144
Skyridge;Pikachu;84/144
Skyridge;Pineco;85/144
Skyridge;Pineco;86/144
Skyridge;Poliwag;87/144
Skyridge;Poliwhirl;88/144
Skyridge;Raticate;89/144
Skyridge;Rattata;90/144
Skyridge;Rhyhorn;91/144
Skyridge;Sandshrew;92/144
Skyridge;Sandslash;93/144
Skyridge;Seel;94/144
Skyridge;Seel;95/144
Skyridge;Shuckle;96/144
Skyridge;Skarmory;97/144
Skyridge;Slugma;98/144
Skyridge;Slugma;99/144
Skyridge;Snorlax;100/144
Skyridge;Snubbull;101/144
Skyridge;Stantler;102/144
Skyridge;Staryu;103/144
Skyridge;Staryu;104/144
Skyridge;Sunflora;105/144
Skyridge;Sunkern;106/144
Skyridge;Swinub;107/144
Skyridge;Swinub;108/144
Skyridge;Teddiursa;109/144
Skyridge;Ursaring;110/144
Skyridge;Venomoth;111/144
Skyridge;Venonat;112/144
Skyridge;Voltorb;113/144
Skyridge;Weedle;114/144
Skyridge;Weedle;115/144
Skyridge;Yanma;116/144
Skyridge;Zubat;117/144
Skyridge;Zubat;118/144
Skyridge;Rovine Antiche;119/144
Skyridge;Cacciatore di Reliquie;120/144
Skyridge;Costruttore di Apricorn;121/144
Skyridge;Frammento Cristallino;122/144
Skyridge;Shamano del Deserto;123/144
Skyridge;Palla Rapida;124/144
Skyridge;Pescatore;125/144
Skyridge;Palla Amica;126/144
Skyridge;Iper Pozione Magica;127/144
Skyridge;Palla Esca;128/144
Skyridge;Sfera Miracolosa a;129/144
Skyridge;Sfera Miracolosa;130/144
Skyridge;Sfera Miracolosa ?;131/144
Skyridge;Stadio Miraggio;132/144
Skyridge;Piatto Misterioso a;133/144
Skyridge;Piatto Misterioso;134/144
Skyridge;Piatto Misterioso ?;135/144
Skyridge;Piatto Misterioso d;136/144
Skyridge;Zona del Mistero;137/144
Skyridge;Oracolo;138/144
Skyridge;Pezzo di Stella;139/144
Skyridge;Spedizione Sotterranea;140/144
Skyridge;Lago Sotterraneo;141/144
Skyridge;Energia Rimbalzo;142/144
Skyridge;Energia Ciclone;143/144
Skyridge;Energia Retro;144/144
Skyridge;Celebi;145/144
Skyridge;Charizard;146/144
Skyridge;Crobat;147/144
Skyridge;Golem;148/144
Skyridge;Ho;149/144
Skyridge;Kabutops;150/144
Sole e Luna;Caterpie;1/149
Sole e Luna;Metapod;2/149
Sole e Luna;Butterfree;3/149
Sole e Luna;Paras;4/149
Sole e Luna;Parasect;5/149
Sole e Luna;Pinsir;6/149
Sole e Luna;Surskit;7/149
Sole e Luna;Masquerain;8/149
Sole e Luna;Rowlet;9/149
Sole e Luna;Dartrix;10/149
Sole e Luna;Decidueye;11/149
Sole e Luna;Decidueye gx;12/149
Sole e Luna;Grubbin;13/149
Sole e Luna;Fomantis;14/149
Sole e Luna;Lurantis gx;15/149
Sole e Luna;Morelull;16/149
Sole e Luna;Shiinotic;17/149
Sole e Luna;Bounsweet;18/149
Sole e Luna;Steenee;19/149
Sole e Luna;Tsareena;20/149
Sole e Luna;Growlithe;21/149
Sole e Luna;Arcanine;22/149
Sole e Luna;Torkoal;23/149
Sole e Luna;Litten;24/149
Sole e Luna;Torracat;25/149
Sole e Luna;Incineroar;26/149
Sole e Luna;Incineroar gx;27/149
Sole e Luna;Psyduck;28/149
Sole e Luna;Golduck;29/149
Sole e Luna;Poliwag;30/149
Sole e Luna;Poliwhirl;31/149
Sole e Luna;Poliwrath;32/149
Sole e Luna;Shellder;33/149
Sole e Luna;Cloyster;34/149
Sole e Luna;Lapras gx;35/149
Sole e Luna;Corsola;36/149
Sole e Luna;Wingull;37/149
Sole e Luna;Pelipper;38/149
Sole e Luna;Popplio;39/149
Sole e Luna;Brionne;40/149
Sole e Luna;Primarina;41/149
Sole e Luna;Primarina gx;42/149
Sole e Luna;Crabominable;43/149
Sole e Luna;Wishiwashi;44/149
Sole e Luna;Dewpider;45/149
Sole e Luna;Araquanid;46/149
Sole e Luna;Pyukumuku;47/149
Sole e Luna;Bruxish;48/149
Sole e Luna;Chinchou;49/149
Sole e Luna;Lanturn;50/149
Sole e Luna;Charjabug;51/149
Sole e Luna;Vikavolt;52/149
Sole e Luna;Togedemaru;53/149
Sole e Luna;Zubat;54/149
Sole e Luna;Golbat;55/149
Sole e Luna;Crobat;56/149
Sole e Luna;Grimer di Alola;57/149
Sole e Luna;Muk di Alola;58/149
Sole e Luna;Drowzee;59/149
Sole e Luna;Hypno;60/149
Sole e Luna;Espeon gx;61/149
Sole e Luna;Mareanie;62/149
Sole e Luna;Toxapex;63/149
Sole e Luna;Cosmog;64/149
Sole e Luna;Cosmoem;65/149
Sole e Luna;Lunala gx;66/149
Sole e Luna;Makuhita;67/149
Sole e Luna;Hariyama;68/149
Sole e Luna;Roggenrola;69/149
Sole e Luna;Boldore;70/149
Sole e Luna;Gigalith;71/149
Sole e Luna;Crabrawler;72/149
Sole e Luna;Passimian;73/149
Sole e Luna;Sandygast;74/149
Sole e Luna;Palossand;75/149
Sole e Luna;Rattata di Alola;76/149
Sole e Luna;Raticate di Alola;77/149
Sole e Luna;Meowth di Alola;78/149
Sole e Luna;Persian di Alola;79/149
Sole e Luna;Umbreon gx;80/149
Sole e Luna;Carvanha;81/149
Sole e Luna;Sharpedo;82/149
Sole e Luna;Sandile;83/149
Sole e Luna;Krokorok;84/149
Sole e Luna;Krookodile;85/149
Sole e Luna;Diglett di Alola;86/149
Sole e Luna;Dugtrio di Alola;87/149
Sole e Luna;Skarmory;88/149
Sole e Luna;Solgaleo gx;89/149
Sole e Luna;Snubbull;90/149
Sole e Luna;Granbull;91/149
Sole e Luna;Cutiefly;92/149
Sole e Luna;Ribombee;93/149
Sole e Luna;Dratini;94/149
Sole e Luna;Dragonair;95/149
Sole e Luna;Dragonite;96/149
Sole e Luna;Spearow;97/149
Sole e Luna;Fearow;98/149
Sole e Luna;Kangaskhan;99/149
Sole e Luna;Tauros gx;100/149
Sole e Luna;Eevee;101/149
Sole e Luna;Spinda;102/149
Sole e Luna;Lillipup;103/149
Sole e Luna;Herdier;104/149
Sole e Luna;Stoutland;105/149
Sole e Luna;Pikipek;106/149
Sole e Luna;Trumbeak;107/149
Sole e Luna;Toucannon;108/149
Sole e Luna;Yungoos;109/149
Sole e Luna;Gumshoos gx;110/149
Sole e Luna;Stufful;111/149
Sole e Luna;Bewear;112/149
Sole e Luna;Oranguru;113/149
Sole e Luna;Malasada maxi;114/149
Sole e Luna;Martello Dirompente;115/149
Sole e Luna;Recupero di Energia;116/149
Sole e Luna;Scambio di Energia;117/149
Sole e Luna;Condividi Esperienza;118/149
Sole e Luna;Mega Ball;119/149
Sole e Luna;Hau;120/149
Sole e Luna;Liam;121/149
Sole e Luna;Lylia;122/149
Sole e Luna;Minor Ball;123/149
Sole e Luna;Velenaculeo;124/149
Sole e Luna;Pok Ball;125/149
Sole e Luna;Acchiappa;126/149
Sole e Luna;Pozione;127/149
Sole e Luna;Professor Kukui;128/149
Sole e Luna;Caramella Rara;129/149
Sole e Luna;Repellente;130/149
Sole e Luna;Pok dex Rotom;131/149
Sole e Luna;Scambio;132/149
Sole e Luna;Recluta del Team Skull;133/149
Sole e Luna;Timer Ball;134/149
Sole e Luna;Ultra Ball;135/149
Sole e Luna;Energia Incolore Doppia;136/149
Sole e Luna;Energia Arcobaleno;137/149
Sole e Luna;Lurantis gx;138/149
Sole e Luna;Lapras gx;139/149
Sole e Luna;Espeon gx;140/149
Sole e Luna;Lunala gx;141/149
Sole e Luna;Umbreon gx;142/149
Sole e Luna;Solgaleo gx;143/149
Sole e Luna;Tauros gx;144/149
Sole e Luna;Gumshoos gx;145/149
Sole e Luna;Liam;146/149
Sole e Luna;Lylia;147/149
Sole e Luna;Professor Kukui;148/149
Sole e Luna;Recluta del Team Skull;149/149
Sole e Luna;Lurantis gx;150/149
Sole e Luna;Lapras gx;151/149
Sole e Luna;Espeon gx;152/149
Sole e Luna;Lunala gx;153/149
Sole e Luna;Umbreon gx;154/149
Sole e Luna;Solgaleo gx;155/149
Sole e Luna;Tauros gx;156/149
Sole e Luna;Gumshoos gx;157/149
Sole e Luna;Minor Ball;158/149
Sole e Luna;Pok dex Rotom;159/149
Sole e Luna;Scambio;160/149
Sole e Luna;Ultra Ball;161/149
Sole e Luna;Energia Psiche;162/149
Sole e Luna;Energia Metallo;163/149
Spada e Scudo;Celebi V;1/202
Spada e Scudo;Roselia;2/202
Spada e Scudo;Roselia;3/202
Spada e Scudo;Roserade;4/202
Spada e Scudo;Cottonee;5/202
Spada e Scudo;Whimsicott;6/202
Spada e Scudo;Maractus;7/202
Spada e Scudo;Durant;8/202
Spada e Scudo;Dhelmise V;9/202
Spada e Scudo;Grookey;10/202
Spada e Scudo;Grookey;11/202
Spada e Scudo;Thwackey;12/202
Spada e Scudo;Thwackey;13/202
Spada e Scudo;Rillaboom;14/202
Spada e Scudo;Rillaboom;15/202
Spada e Scudo;Blipbug;16/202
Spada e Scudo;Blipbug;17/202
Spada e Scudo;Dottler;18/202
Spada e Scudo;Orbeetle;19/202
Spada e Scudo;Gossifleur;20/202
Spada e Scudo;Eldegoss;21/202
Spada e Scudo;Vulpix;22/202
Spada e Scudo;Ninetales;23/202
Spada e Scudo;Torkoal V;24/202
Spada e Scudo;Victini V;25/202
Spada e Scudo;Heatmor;26/202
Spada e Scudo;Salandit;27/202
Spada e Scudo;Salazzle;28/202
Spada e Scudo;Turtonator;29/202
Spada e Scudo;Scorbunny;30/202
Spada e Scudo;Scorbunny;31/202
Spada e Scudo;Raboot;32/202
Spada e Scudo;Raboot;33/202
Spada e Scudo;Cinderace;34/202
Spada e Scudo;Cinderace;35/202
Spada e Scudo;Cinderace;36/202
Spada e Scudo;Sizzlipede;37/202
Spada e Scudo;Sizzlipede;38/202
Spada e Scudo;Centiskorch;39/202
Spada e Scudo;Shellder;40/202
Spada e Scudo;Cloyster;41/202
Spada e Scudo;Krabby;42/202
Spada e Scudo;Krabby;43/202
Spada e Scudo;Kingler;44/202
Spada e Scudo;Goldeen;45/202
Spada e Scudo;Goldeen;46/202
Spada e Scudo;Seaking;47/202
Spada e Scudo;Lapras;48/202
Spada e Scudo;Lapras V;49/202
Spada e Scudo;Lapras VMAX;50/202
Spada e Scudo;Qwilfish;51/202
Spada e Scudo;Mantine;52/202
Spada e Scudo;Keldeo V;53/202
Spada e Scudo;Sobble;54/202
Spada e Scudo;Sobble;55/202
Spada e Scudo;Drizzile;56/202
Spada e Scudo;Drizzile;57/202
Spada e Scudo;Inteleon;58/202
Spada e Scudo;Inteleon;59/202
Spada e Scudo;Chewtle;60/202
Spada e Scudo;Drednaw;61/202
Spada e Scudo;Cramorant;62/202
Spada e Scudo;Snom;63/202
Spada e Scudo;Frosmoth;64/202
Spada e Scudo;Pikachu;65/202
Spada e Scudo;Raichu;66/202
Spada e Scudo;Chinchou;67/202
Spada e Scudo;Chinchou;68/202
Spada e Scudo;Lanturn;69/202
Spada e Scudo;Joltik;70/202
Spada e Scudo;Galvantula;71/202
Spada e Scudo;Tapu Koko V;72/202
Spada e Scudo;Yamper;73/202
Spada e Scudo;Yamper;74/202
Spada e Scudo;Boltund;75/202
Spada e Scudo;Boltund;76/202
Spada e Scudo;Pincurchin;77/202
Spada e Scudo;Morpeko;78/202
Spada e Scudo;Morpeko V;79/202
Spada e Scudo;Morpeko VMAX;80/202
Spada e Scudo;Ponyta di Galar;81/202
Spada e Scudo;Rapidash di Galar;82/202
Spada e Scudo;Gastly;83/202
Spada e Scudo;Haunter;84/202
Spada e Scudo;Gengar;85/202
Spada e Scudo;Wobbuffet V;86/202
Spada e Scudo;Munna;87/202
Spada e Scudo;Musharna;88/202
Spada e Scudo;Sinistea;89/202
Spada e Scudo;Polteageist;90/202
Spada e Scudo;Indeedee V;91/202
Spada e Scudo;Diglett;92/202
Spada e Scudo;Dugtrio;93/202
Spada e Scudo;Hitmonlee;94/202
Spada e Scudo;Hitmonchan;95/202
Spada e Scudo;Rhyhorn;96/202
Spada e Scudo;Rhyhorn;97/202
Spada e Scudo;Rhydon;98/202
Spada e Scudo;Rhyperior;99/202
Spada e Scudo;Sudowoodo;100/202
Spada e Scudo;Baltoy;101/202
Spada e Scudo;Baltoy;102/202
Spada e Scudo;Claydol;103/202
Spada e Scudo;Regirock V;104/202
Spada e Scudo;Mudbray;105/202
Spada e Scudo;Mudsdale;106/202
Spada e Scudo;Silicobra;107/202
Spada e Scudo;Silicobra;108/202
Spada e Scudo;Sandaconda;109/202
Spada e Scudo;Sandaconda;110/202
Spada e Scudo;Clobbopus;111/202
Spada e Scudo;Clobbopus;112/202
Spada e Scudo;Grapploct;113/202
Spada e Scudo;Stonjourner;114/202
Spada e Scudo;Stonjourner V;115/202
Spada e Scudo;Stonjourner VMAX;116/202
Spada e Scudo;Zigzagoon di Galar;117/202
Spada e Scudo;Linoone di Galar;118/202
Spada e Scudo;Obstagoon di Galar;119/202
Spada e Scudo;Sableye V;120/202
Spada e Scudo;Skorupi;121/202
Spada e Scudo;Drapion;122/202
Spada e Scudo;Croagunk;123/202
Spada e Scudo;Toxicroak;124/202
Spada e Scudo;Nickit;125/202
Spada e Scudo;Thievul;126/202
Spada e Scudo;Meowth di Galar;127/202
Spada e Scudo;Perrserker di Galar;128/202
Spada e Scudo;Mawile;129/202
Spada e Scudo;Ferroseed;130/202
Spada e Scudo;Ferrothorn;131/202
Spada e Scudo;Stunfisk di Galar;132/202
Spada e Scudo;Pawniard;133/202
Spada e Scudo;Bisharp;134/202
Spada e Scudo;Corviknight;135/202
Spada e Scudo;Cufant;136/202
Spada e Scudo;Copperajah;137/202
Spada e Scudo;Zacian V;138/202
Spada e Scudo;Zamazenta V;139/202
Spada e Scudo;Snorlax;140/202
Spada e Scudo;Snorlax V;141/202
Spada e Scudo;Snorlax VMAX;142/202
Spada e Scudo;Hoothoot;143/202
Spada e Scudo;Noctowl;144/202
Spada e Scudo;Minccino;145/202
Spada e Scudo;Minccino;146/202
Spada e Scudo;Cinccino;147/202
Spada e Scudo;Oranguru;148/202
Spada e Scudo;Drampa;149/202
Spada e Scudo;Rookidee;150/202
Spada e Scudo;Corvisquire;151/202
Spada e Scudo;Wooloo;152/202
Spada e Scudo;Wooloo;153/202
Spada e Scudo;Dubwool;154/202
Spada e Scudo;Cramorant V;155/202
Spada e Scudo;Palloncino;156/202
Spada e Scudo;Beet;157/202
Spada e Scudo;Amuleto Grande;158/202
Spada e Scudo;Martello Dirompente;159/202
Spada e Scudo;Recupero di Energia;160/202
Spada e Scudo;Ricerca di Energia;161/202
Spada e Scudo;Scambio di Energia;162/202
Spada e Scudo;Evoaroma;163/202
Spada e Scudo;Mega Ball;164/202
Spada e Scudo;Hop;165/202
Spada e Scudo;Iperpozione;166/202
Spada e Scudo;Fortunuovo;167/202
Spada e Scudo;Baccaprugna;168/202
Spada e Scudo;Mary;169/202
Spada e Scudo;Piatto di Metallo;170/202
Spada e Scudo;Amo Normale;171/202
Spada e Scudo;Blocco Amici;172/202
Spada e Scudo;Pok Bimbo;173/202
Spada e Scudo;Pok gear 3.0;174/202
Spada e Scudo;Acchiappa;175/202
Spada e Scudo;Addetta del Centro Pok mon;176/202
Spada e Scudo;Pozione;177/202
Spada e Scudo;Ricerca Accademica [Professoressa Flora];178/202
Spada e Scudo;Velox Ball;179/202
Spada e Scudo;Caramella Rara;180/202
Spada e Scudo;Bici Rotom;181/202
Spada e Scudo;Baccacedro;182/202
Spada e Scudo;Scambio;183/202
Spada e Scudo;Recluta del Team Yell;184/202
Spada e Scudo;Bendavitale;185/202
Spada e Scudo;Energia Aurora;186/202
Spada e Scudo;Dhelmise V;187/202
Spada e Scudo;Torkoal V;188/202
Spada e Scudo;Lapras V;189/202
Spada e Scudo;Morpeko V;190/202
Spada e Scudo;Wobbuffet V;191/202
Spada e Scudo;Indeedee V;192/202
Spada e Scudo;Stonjourner V;193/202
Spada e Scudo;Sableye V;194/202
Spada e Scudo;Zacian V;195/202
Spada e Scudo;Zamazenta V;196/202
Spada e Scudo;Snorlax V;197/202
Spada e Scudo;Cramorant V;198/202
Spada e Scudo;Beet;199/202
Spada e Scudo;Mary;200/202
Spada e Scudo;Ricerca Accademica [Professoressa Flora];201/202
Spada e Scudo;Recluta del Team Yell;202/202
Spada e Scudo;Lapras VMAX;203/202
Spada e Scudo;Morpeko VMAX;204/202
Spada e Scudo;Stonjourner VMAX;205/202
Spada e Scudo;Snorlax VMAX;206/202
Spada e Scudo;Beet;207/202
Spada e Scudo;Mary;208/202
Spada e Scudo;Ricerca Accademica [Professoressa Flora];209/202
Spada e Scudo;Recluta del Team Yell;210/202
Spada e Scudo;Zacian V;211/202
Spada e Scudo;Zamazenta V;212/202
Spada e Scudo;Palloncino;213/202
Spada e Scudo;Piatto di Metallo;214/202
Spada e Scudo;Amo Normale;215/202
Spada e Scudo;Velox Ball;216/202
Stili di Lotta;Bellsprout;1/163
Stili di Lotta;Weepinbell;2/163
Stili di Lotta;Victreebel;3/163
Stili di Lotta;Cacnea;4/163
Stili di Lotta;Cacturne;5/163
Stili di Lotta;Kricketune;6/163
Stili di Lotta;Cherubi;7/163
Stili di Lotta;Cherrim;8/163
Stili di Lotta;Carnivine;9/163
Stili di Lotta;Durant;10/163
Stili di Lotta;Scatterbug;11/163
Stili di Lotta;Spewpa;12/163
Stili di Lotta;Vivillon;13/163
Stili di Lotta;Fomantis;14/163
Stili di Lotta;Lurantis;15/163
Stili di Lotta;Tapu Bulu;16/163
Stili di Lotta;Blipbug;17/163
Stili di Lotta;Flapple;18/163
Stili di Lotta;Flapple;19/163
Stili di Lotta;Entei;20/163
Stili di Lotta;Victini;21/163
Stili di Lotta;Victini;22/163
Stili di Lotta;Tepig;23/163
Stili di Lotta;Pignite;24/163
Stili di Lotta;Emboar;25/163
Stili di Lotta;Heatmor;26/163
Stili di Lotta;Salandit;27/163
Stili di Lotta;Salazzle;28/163
Stili di Lotta;Sizzlipede;29/163
Stili di Lotta;Centiskorch;30/163
Stili di Lotta;Horsea;31/163
Stili di Lotta;Seadra;32/163
Stili di Lotta;Kingdra;33/163
Stili di Lotta;Mr. Mime di Galar;34/163
Stili di Lotta;Mr. Rime di Galar;35/163
Stili di Lotta;Remoraid;36/163
Stili di Lotta;Octillery;37/163
Stili di Lotta;Corphish;38/163
Stili di Lotta;Crawdaunt;39/163
Stili di Lotta;Empoleon;40/163
